# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	308026
#@/user_id	81bf718c-31d1-4575-8c56-55f3655d21e4
xin kai de 	新開地	c=1 d=1 t=205554
xin kan dao 	新看到	c=1 d=1 t=27724
xin ku 	辛苦	c=60 d=0.0124007 t=308026
xin ku dian 	辛苦點	c=1 d=1 t=281139
xin ku la 	辛苦啦	c=1 d=1 t=24483
xin ku ni 	辛苦你	c=3 d=1 t=241447
xin kua lan 	新跨欄	c=2 d=1.96079 t=40065
xin kuan 	新款	c=2 d=1.99005 t=154201
xin la 	辛辣	c=1 d=1 t=10160
xin lai 	信賴	c=21 d=1 t=290830
xin lai 	新來	c=10 d=1 t=243345
xin lang 	新浪	c=8 d=1 t=178689
xin lang wei bo 	新浪微博	c=1 d=1 t=141709
xin lang xiu chang 	新浪秀場	c=1 d=1 t=68142
xin le 	欣樂	c=1 d=1 t=273592
xin li 	心理	c=7 d=1.1836 t=300348
xin li 	心裏	c=36 d=1 t=304478
xin li xiang de 	心裏想得	c=1 d=1 t=42424
xin li ya li 	心理壓力	c=1 d=1 t=109069
xin li yin ying 	心理陰影	c=1 d=1 t=121489
xin li zuo yong 	心理作用	c=1 d=1 t=133626
xin ling 	心靈	c=1 d=1 t=59543
xin lv 	心率	c=1 d=1 t=118070
xin mai 	新買	c=1 d=1 t=86396
xin man yi zu 	心滿意足	c=1 d=1 t=15955
xin mi ma 	新密碼	c=1 d=1 t=85929
xin nei rong 	新內容	c=1 d=1 t=235180
xin neng 	新能	c=2 d=1 t=246756
xin nian 	新年	c=2 d=1 t=290912
xin pi fu 	新皮膚	c=1 d=1 t=211984
xin pian 	芯片	c=2 d=1.99501 t=167989
xin ping qi he 	心平氣和	c=1 d=1 t=39800
xin qi dong 	新啓動	c=1 d=1 t=278659
xin qi pao 	新氣泡	c=1 d=1 t=215749
xin qiang 	心強	c=1 d=1 t=138881
xin qing 	心情	c=35 d=1 t=307864
xin qing kuang 	新情況	c=1 d=1 t=17094
xin qing qu 	新青區	c=1 d=1 t=103137
xin qu 	新區	c=2 d=1 t=55378
xin ren 	信任	c=2 d=1 t=300148
xin ren 	新人	c=17 d=1 t=307009
xin ru 	心如	c=1 d=1 t=99338
xin ru zhi 	新入職	c=3 d=1 t=161255
xin ru zhi shui 	心如止水	c=1 d=1 t=288366
xin ruan 	心軟	c=1 d=1 t=232399
xin sai 	心塞	c=3 d=1 t=124819
xin san ban 	新三版	c=1 d=1 t=283964
xin san ban 	新三班	c=1 d=1 t=283963
xin shang 	欣賞	c=4 d=0.1 t=305124
xin shang ren 	心上人	c=0 d=0.1 t=7904
xin sheng 	新生	c=2 d=1.01291 t=52910
xin shi er 	新事兒	c=1 d=1 t=230033
xin shi jie 	新世界	c=2 d=1 t=70865
xin shi wu 	新事物	c=1 d=1 t=138874
xin shou 	新手	c=29 d=1 t=295243
xin shou wan jia 	新手玩家	c=1 d=1 t=30396
xin shou yin dao 	新手引導	c=1 d=1 t=183998
xin shu 	新書	c=1 d=1 t=161640
xin si 	心思	c=1 d=1 t=239580
xin si fu yun 	芯似浮雲	c=1 d=1 t=295604
xin sui 	心碎	c=1 d=1 t=34306
xin tai bi 	新臺幣	c=1 d=1 t=194040
xin teng 	心疼	c=6 d=1 t=291237
xin teng qian 	心疼錢	c=1 d=1 t=11043
xin teng ta 	心疼他	c=1 d=1 t=102786
xin tiao 	信條	c=1 d=1 t=70999
xin tiao 	心跳	c=4 d=1 t=206085
xin tie 	新帖	c=2 d=2.08012 t=85814
xin tong 	心痛	c=2 d=1 t=299690
xin tong xue 	新同學	c=1 d=1 t=139831
xin wan jia 	新玩家	c=1 d=1 t=146652
xin wei 	欣慰	c=1 d=1 t=122595
xin wen 	新聞	c=5 d=1 t=283971
xin wen kan 	新聞看	c=1 d=1 t=226601
xin wen ti 	新問題	c=1 d=1 t=131210
xin xi 	信息	c=294 d=0.586156 t=308026
xin xi lan 	新西蘭	c=33 d=1.42353 t=195122
xin xia 	心下	c=0 d=0.1 t=83584
xin xia liang nian 	心下兩年	c=2 d=1 t=89927
xin xian 	新鮮	c=1 d=1 t=272937
xin xian shi 	新鮮事	c=9 d=1 t=283587
xin xiang 	信箱	c=1 d=1 t=142154
xin xiang mu 	新項目	c=15 d=1 t=269835
xin xiao xi 	新消息	c=2 d=1 t=192058
xin xin 	信心	c=2 d=1 t=148254
xin xin ku ku 	辛辛苦苦	c=1 d=1 t=115548
xin xin nian nian 	心心念念	c=1 d=1 t=153422
xin yan 	心眼	c=1 d=1 t=53133
xin yang 	信仰	c=7 d=1 t=283797
xin yong 	信用	c=1 d=1 t=87807
xin yong hu 	新用戶	c=5 d=1 t=218366
xin yong hu ne 	新用戶呢	c=1 d=1 t=200912
xin yong ka 	信用卡	c=46 d=1.00971 t=304418
xin you 	心有	c=1 d=1 t=80047
xin you 	辛酉	c=2 d=1 t=265713
xin you jian 	新郵件	c=3 d=1 t=291820
xin you ling xi 	心有靈犀	c=1 d=1 t=189704
xin you xi 	新遊戲	c=4 d=1 t=285860
xin yu 	信譽	c=4 d=1 t=32438
xin yu dao 	新遇到	c=1 d=1 t=300042
xin yuan 	心願	c=1 d=1 t=288206
xin yuan gong 	新員工	c=1 d=1 t=75364
xin zang 	心臟	c=2 d=1 t=260117
xin ze eng 	新則嗯	c=1 d=1 t=111073
xin zeng 	新增	c=38 d=0.0015415 t=308026
xin zeng jia 	新增加	c=1 d=1 t=226403
xin zeng na ge 	新增那個	c=1 d=1 t=267571
xin zhao 	新招	c=0 d=0.1 t=118954
xin zhao le 	新招了	c=1 d=1 t=118955
xin zhong 	心中	c=1 d=1 t=91443
xin zhong guan 	新中關	c=1 d=1 t=118295
xin zhong guan 	新重灌	c=1 d=1 t=118294
xin zhong zu 	新種族	c=1 d=1 t=107259
xin zhu ce 	新註冊	c=1 d=1 t=229742
xin zhu lou 	新主樓	c=2 d=1 t=176316
xin zi 	薪資	c=11 d=1 t=266185
xin zi zhuang kuang 	薪資狀況	c=1 d=1 t=134411
xin zuo 	新作	c=1 d=1 t=217036
xin zuo biao 	新座標	c=1 d=1 t=12222
xing 	型	c=2 d=1 t=144464
xing 	姓	c=4 d=1 t=195258
xing 	性	c=17 d=1 t=281764
xing 	星	c=58 d=1 t=301552
xing 	猩	c=1 d=1 t=297173
xing 	行	c=52 d=1 t=290419
xing 	醒	c=1 d=0.0611149 t=308026
xing ba ke 	星巴克	c=19 d=1.87372 t=302739
xing ban 	興辦	c=1 d=1 t=263699
xing bao gu 	杏鮑菇	c=1 d=1 t=182054
xing biao 	星標	c=3 d=2.93635 t=39708
xing biao 	星表	c=1 d=1 t=39683
xing bie 	性別	c=3 d=1 t=236027
xing bing le 	星冰樂	c=1 d=1 t=219587
xing bu 	刑部	c=1 d=1 t=189436
xing bu xing 	行不行	c=10 d=1 t=297803
xing cheng 	形成	c=3 d=1 t=162889
xing cheng 	行程	c=13 d=1.98511 t=305174
xing dong 	行動	c=3 d=1 t=290054
xing fen 	興奮	c=4 d=1 t=288353
xing fu 	幸福	c=4 d=1 t=263796
xing fu shu 	幸福樹	c=1 d=1 t=59230
xing ge 	性格	c=10 d=4.75877 t=292016
xing guang 	星光	c=7 d=0.1 t=265473
xing guang long 	星光龍	c=2 d=1 t=284978
xing guang wang ye you xi 	星光網頁遊戲	c=2 d=1.99501 t=20511
xing hao 	型號	c=13 d=1 t=283772
xing hao 	星浩	c=2 d=1 t=157155
xing hui 	幸會	c=1 d=1 t=79480
xing ji 	星級	c=10 d=1 t=247587
xing ji 	星際	c=4 d=1 t=185516
xing ji mi hang 	星際迷航	c=4 d=3.93585 t=247592
xing ji zheng ba 	星際爭霸	c=3 d=2.88854 t=176846
xing jia bi 	性價比	c=3 d=0.0332068 t=308026
xing jun 	行軍	c=11 d=1 t=268429
xing kong 	星空	c=2 d=1.79453 t=165932
xing kui 	幸虧	c=15 d=1 t=299840
xing lai 	醒來	c=1 d=1 t=56843
xing lan 	倖濫	c=1 d=1 t=201610
xing lan 	星藍	c=1 d=1 t=201611
xing le 	行了	c=7 d=1 t=236802
xing le 	醒了	c=1 d=1 t=102323
xing le ba 	行了吧	c=1 d=1 t=38612
xing li 	行李	c=4 d=2.7584 t=165119
xing li xiang 	行李箱	c=1 d=1 t=182619
xing ma 	行嗎	c=1 d=1 t=259081
xing me 	星麼	c=3 d=1 t=288688
xing ming 	姓名	c=4 d=1 t=181587
xing neng 	性能	c=61 d=1.89194 t=303332
xing neng shang 	性能上	c=1 d=1 t=271772
xing qi 	星期	c=4 d=1 t=158660
xing qi 	行乞	c=1 d=1 t=177469
xing qing 	性情	c=1 d=1 t=35175
xing qiu 	星球	c=1 d=1 t=73178
xing qu 	興趣	c=19 d=1 t=304059
xing quan 	行權	c=1 d=1 t=29519
xing rong 	形容	c=1 d=0.1 t=232488
xing rong ta 	形容他	c=1 d=1 t=232489
xing sao rao 	性騷擾	c=1 d=1 t=78416
xing shi 	姓氏	c=2 d=1 t=188913
xing shi 	形式	c=10 d=1 t=269721
xing shi dong zhong 	興師動衆	c=1 d=1 t=36916
xing tai 	形態	c=1 d=1 t=224256
xing tong 	星通	c=6 d=1 t=305897
xing tou 	行頭	c=1 d=1 t=69746
xing wei 	行爲	c=27 d=1 t=294399
xing wen 	行文	c=1 d=1 t=243363
xing xi 	性息	c=1 d=1 t=199761
xing xing 	星星	c=3 d=1 t=286898
xing yun 	幸運	c=3 d=1 t=303401
xing yun 	行雲	c=2 d=1 t=303402
xing yun ri 	幸運日	c=1 d=1 t=261009
xing zhan 	星戰	c=2 d=1 t=72005
xing zhe 	行者	c=4 d=1 t=285135
xing zhe 	醒着	c=2 d=1 t=241765
xing zheng 	行政	c=1 d=0.1 t=292939
xing zheng bei 	行政唄	c=1 d=1 t=214691
xing zheng shang 	行政上	c=1 d=1 t=292940
xing zhi 	性質	c=4 d=1 t=211016
xing zhi 	興致	c=1 d=1 t=135126
xing zhi you xiao 	行之有效	c=1 d=1 t=201153
xing zhuang 	形狀	c=1 d=1 t=226437
xiong 	兄	c=1 d=1 t=249096
xiong 	兇	c=1 d=1 t=147483
xiong 	熊	c=3 d=1 t=301759
xiong 	胸	c=5 d=1 t=284510
xiong 	雄	c=1 d=1 t=256604
xiong can 	兇殘	c=2 d=1 t=161113
xiong da 	胸大	c=2 d=1.09501 t=132246
xiong da xiao 	胸大小	c=1 d=1 t=97951
xiong da yao xi tui chang 	胸大腰細腿長	c=1 d=1 t=132247
xiong di 	兄弟	c=11 d=1 t=290808
xiong di hui 	兄弟會	c=8 d=1 t=263483
xiong di jie mei 	兄弟姐妹	c=0 d=0.1 t=14434
xiong di jie mei men 	兄弟姐妹們	c=1 d=1 t=14435
xiong di men 	兄弟們	c=3 d=1 t=112921
xiong hen 	兇狠	c=0 d=0.1 t=129042
xiong mao 	熊貓	c=8 d=1 t=304561
xiong mao ji 	熊貓機	c=2 d=1.50662 t=100166
xiong qian 	胸前	c=2 d=1 t=150141
xiong zhai 	凶宅	c=1 d=1 t=85044
xiu 	休	c=1 d=1 t=38570
xiu 	修	c=70 d=0.0051953 t=308026
xiu 	秀	c=7 d=0.525283 t=304101
xiu 	羞	c=1 d=1 t=7433
xiu ang 	羞昂	c=0 d=0.1 t=221290
xiu bu xiu 	修不修	c=1 d=1 t=115773
xiu chang 	秀場	c=1 d=1.1 t=68141
xiu chi 	羞恥	c=1 d=1 t=292361
xiu diao 	修弔	c=5 d=1 t=172339
xiu dou 	秀逗	c=2 d=1 t=303644
xiu fu 	修復	c=86 d=1.00001 t=305348
xiu fu hao 	修復好	c=1 d=1 t=222307
xiu fu le 	修復了	c=1 d=1 t=73556
xiu fu qi lai 	修復起來	c=1 d=1 t=257649
xiu gai 	修改	c=182 d=0.0824931 t=308026
xiu gai ban 	修改版	c=1 d=1 t=207854
xiu gai hou 	修改後	c=1 d=1 t=304338
xiu gai qi 	修改器	c=3 d=1 t=295877
xiu guo 	修過	c=1 d=1 t=214037
xiu hao 	修好	c=10 d=1 t=302877
xiu hua xie 	繡花鞋	c=1 d=1 t=290877
xiu jia 	休假	c=1 d=1 t=303280
xiu jian 	修建	c=1 d=1 t=129052
xiu jian 	袖箭	c=2 d=1 t=129051
xiu jue 	嗅覺	c=1 d=1 t=135707
xiu le 	修了	c=10 d=1 t=285599
xiu li 	修理	c=5 d=1 t=291517
xiu lian 	修煉	c=2 d=1.93239 t=83756
xiu ru 	羞辱	c=2 d=1 t=182886
xiu shi 	修飾	c=1 d=1 t=99088
xiu wan 	休浣	c=1 d=1 t=222920
xiu xi 	休息	c=26 d=1 t=301195
xiu xi xiu xi 	休息休息	c=1 d=1 t=113723
xiu xian 	休閒	c=5 d=1 t=236435
xiu xian qu 	休閒區	c=9 d=1 t=295114
xiu yi ge 	修一個	c=1 d=1 t=239741
xiu zheng 	修正	c=4 d=1 t=221844
xu 	徐	c=4 d=0.1 t=301728
xu 	恤	c=10 d=1 t=227392
xu 	旭	c=1 d=1 t=186984
xu 	續	c=5 d=1 t=246779
xu 	虛	c=8 d=1 t=307382
xu 	需	c=5 d=1 t=303864
xu a 	噓呵	c=1 d=1 t=276006
xu a yo 	噓呵喲	c=1 d=1 t=170193
xu bu xu yao 	需不需要	c=2 d=1 t=219975
xu cheng 	徐成	c=11 d=0.00019549 t=308026
xu cheng ta men 	徐成他們	c=1 d=1 t=127562
xu du nian hua 	虛度年華	c=1 d=1 t=292363
xu fei 	續費	c=8 d=1 t=299850
xu gai 	需改	c=1 d=1 t=51889
xu hang 	續航	c=4 d=1 t=255047
xu hao 	序號	c=1 d=1 t=267545
xu huai ruo gu 	虛懷若谷	c=1 d=1 t=83364
xu jia 	虛假	c=5 d=1 t=100787
xu jing 	虛驚	c=1 d=1 t=104419
xu ke zheng 	許可證	c=1 d=1 t=283252
xu kong 	虛空	c=2 d=0.1 t=261795
xu kong zhong 	虛空中	c=1 d=1 t=261796
xu lao ban 	徐老版	c=1 d=1 t=301729
xu li ya 	敘利亞	c=11 d=1.956 t=183275
xu lie 	序列	c=2 d=1 t=42622
xu lie hao 	序列號	c=3 d=1 t=172970
xu ni 	虛擬	c=12 d=1 t=299721
xu ni ji 	虛擬機	c=4 d=1 t=186915
xu ni xian shi 	虛擬現實	c=1 d=1 t=52945
xu pang 	徐胖	c=1 d=1 t=165835
xu peng zhan 	許鵬展	c=36 d=4.4724e-05 t=308026
xu qi 	噓氣	c=2 d=1 t=93020
xu qiu 	需求	c=124 d=0.000448321 t=308026
xu qiu dian 	需求點	c=2 d=1 t=226692
xu qiu fang 	需求方	c=1 d=1 t=305085
xu qiu liang 	需求量	c=1 d=1 t=22508
xu qiu shi 	需求是	c=1 d=1 t=41093
xu ruo 	虛弱	c=2 d=1 t=236413
xu ti 	徐达	c=0 d=0.1 t=289703
xu ti bu guo 	徐达不過	c=1 d=1 t=289704
xu wu piao miao 	虛無縹緲	c=1 d=1 t=67449
xu xin 	虛心	c=1 d=1 t=282976
xu ya 	楈枒	c=2 d=1 t=270553
xu yao 	需要	c=563 d=1.03217 t=308026
xu yao bu xu yao 	需要不需要	c=1 d=1 t=97029
xu yao hao jiu 	需要好久	c=1 d=1 t=289432
xu yao nin 	需要您	c=1 d=1 t=140289
xu yao sha 	需要啥	c=1 d=1 t=255017
xu yuan 	許願	c=9 d=1.82696 t=302443
xu yuan chi 	許願池	c=7 d=1 t=302401
xu zong 	徐總	c=1 d=1 t=43026
xuan 	懸	c=4 d=1 t=258320
xuan 	炫	c=1 d=1 t=267549
xuan 	璇	c=1 d=1 t=232730
xuan 	軒	c=3 d=1 t=162810
xuan 	選	c=69 d=1 t=295565
xuan ang 	軒昂	c=0 d=0.1 t=187122
xuan chuan 	宣傳	c=6 d=1 t=188687
xuan chuan hua 	宣傳畫	c=1 d=1 t=294992
xuan dan 	選單	c=8 d=1.62814 t=116901
xuan er wei jue 	懸而未決	c=2 d=1 t=98319
xuan feng 	旋風	c=1 d=1 t=132469
xuan fu 	懸浮	c=1 d=1 t=221033
xuan fu 	炫富	c=2 d=1 t=221032
xuan ge 	選個	c=1 d=1 t=55878
xuan gou 	選購	c=1 d=1 t=191170
xuan hao 	選好	c=1 d=1 t=75136
xuan hu 	玄乎	c=1 d=1 t=93984
xuan huan 	玄幻	c=1 d=1 t=54534
xuan ku 	懸枯	c=1 d=1 t=125013
xuan ku 	炫酷	c=3 d=1 t=185510
xuan le 	弦樂	c=2 d=1 t=239798
xuan nian 	懸念	c=2 d=1 t=294990
xuan pai 	選派	c=1 d=1 t=46936
xuan piao 	選票	c=1 d=1 t=109508
xuan qu 	選取	c=1 d=1 t=8783
xuan ran 	渲染	c=7 d=2.86112 t=240541
xuan shang 	懸賞	c=7 d=2.77404 t=236911
xuan shei 	選誰	c=1 d=1 t=81193
xuan shi 	宣誓	c=1 d=1 t=118251
xuan shou 	選手	c=1 d=0.1 t=190312
xuan shou men 	選手們	c=1 d=1 t=190313
xuan shu 	懸殊	c=1 d=1.056 t=118664
xuan wu 	宣武	c=1 d=1 t=307729
xuan wu 	炫舞	c=2 d=1 t=307728
xuan wu men 	宣武門	c=1 d=1 t=49408
xuan xian 	弦線	c=2 d=1.99501 t=137534
xuan xiang 	選項	c=77 d=0.000388489 t=308026
xuan xing 	選型	c=4 d=1.00023 t=49423
xuan xue 	玄學	c=1 d=1 t=263883
xuan yao 	炫耀	c=6 d=1 t=227367
xuan yong 	選用	c=1 d=1 t=276201
xuan ze 	選擇	c=102 d=1 t=301358
xuan ze ti 	選擇題	c=1 d=1 t=40998
xuan zhong 	選中	c=2 d=1.99005 t=260191
xue 	學	c=30 d=1 t=305810
xue 	薛	c=2 d=1.00144 t=301780
xue 	血	c=17 d=1 t=304897
xue 	雪	c=32 d=1 t=293087
xue 	靴	c=1 d=1 t=263383
xue an 	血案	c=1 d=1 t=61266
xue bao 	學報	c=1 d=1 t=251187
xue bi 	雪碧	c=1 d=1.07531 t=151684
xue bo 	削薄	c=1 d=1 t=266201
xue chuan 	學川	c=7 d=1.8825 t=283125
xue chuan 	血傳	c=8 d=0.1 t=283097
xue dao 	學到	c=4 d=1 t=276621
xue di 	學弟	c=1 d=1 t=59732
xue fei 	學費	c=4 d=1 t=298159
xue gao 	雪糕	c=2 d=1 t=188245
xue guan 	血管	c=9 d=2.79817 t=307608
xue guan li 	血管裏	c=1 d=1 t=304921
xue guan shou shu 	血管手術	c=1 d=1 t=305052
xue hua 	雪花	c=0 d=0.1 t=200012
xue hua xiu 	雪花秀	c=1 d=1 t=200013
xue huai 	學壞	c=0 d=0.1 t=106760
xue hui 	學會	c=1 d=0.1 t=285643
xue hui le 	學會了	c=1 d=1 t=285644
xue ji 	學籍	c=1 d=1 t=170101
xue jie 	學姐	c=7 d=1 t=288782
xue jie 	學界	c=2 d=1 t=149929
xue jing ling 	血精靈	c=1 d=1 t=243519
xue lang hu 	雪狼湖	c=1 d=1 t=68731
xue liang 	血量	c=3 d=1 t=266578
xue mei 	學妹	c=1 d=1.09005 t=297134
xue pan 	薛蟠	c=1 d=1 t=301975
xue qi 	學起	c=1 d=1 t=289600
xue qian ban 	學前班	c=1 d=1 t=145680
xue qing lu 	學清路	c=11 d=1.90937 t=298386
xue qu 	學區	c=0 d=0.1 t=85088
xue qu fang 	學區放	c=1 d=1 t=85089
xue ruo 	削弱	c=1 d=1 t=45079
xue shi 	學識	c=1 d=1 t=285088
xue wei 	學位	c=1 d=1 t=217880
xue wen 	學問	c=1 d=1 t=292379
xue xi 	學習	c=33 d=1 t=306127
xue xi lei feng 	學習雷鋒	c=1 d=1 t=242689
xue xi qi 	學習器	c=1 d=1 t=302897
xue xi yi xia 	學習一下	c=1 d=1 t=42466
xue xiao 	學校	c=5 d=1 t=186947
xue xing 	血腥	c=1 d=0.1 t=295907
xue xue 	學學	c=2 d=1 t=296698
xue ya 	血壓	c=1 d=1 t=294057
xue yi 	學醫	c=1 d=1 t=304804
xue ying 	雪瑩	c=1 d=1 t=193470
xue yu huo 	血與火	c=1 d=1 t=30400
xue yuan 	學院	c=1 d=1 t=283380
xue yuan 	血源	c=9 d=1 t=283379
xue yuan lu 	學院路	c=4 d=1 t=298369
xue yuan nan lu 	學院南路	c=2 d=1 t=132577
xue yuan pai 	學院派	c=1 d=1 t=12512
xue yuan zu zhou 	血源詛咒	c=3 d=1 t=283682
xue zhi qiao 	學知橋	c=3 d=1 t=49410
xue zi 	靴子	c=3 d=2.90438 t=204825
xun 	尋	c=3 d=1 t=269337
xun 	訓	c=1 d=1 t=60487
xun 	迅	c=2 d=1 t=198554
xun cha 	巡查	c=0 d=0.1 t=8488
xun cha yuan 	巡查員	c=3 d=1.54301 t=8853
xun hang 	巡航	c=1 d=1 t=52788
xun huan 	循環	c=11 d=0.110002 t=280581
xun hui 	尋回	c=1 d=1 t=261799
xun jia 	詢價	c=1 d=1 t=272086
xun lei 	迅雷	c=3 d=1 t=166465
xun lian 	訓練	c=28 d=1 t=300393
xun lian shi 	訓練師	c=1 d=1 t=263752
xun lian ying 	訓練營	c=4 d=1 t=205441
xun long jue 	尋龍訣	c=3 d=1 t=56461
xun mo 	尋摸	c=1 d=1 t=70426
xun su 	迅速	c=11 d=1 t=277579
xun wei 	尋味	c=1 d=1 t=34063
xun wen 	詢問	c=2 d=1 t=53632
xun zhang 	勳章	c=3 d=1 t=189481
xun zhang le 	勳章了	c=1 d=1 t=8090
xun zhao 	尋找	c=6 d=1 t=281750
ya 	丫	c=19 d=1 t=215681
ya 	亞	c=13 d=1.92774 t=305013
ya 	呀	c=153 d=0.0572605 t=308026
ya 	壓	c=12 d=0.1 t=293765
ya 	婭	c=2 d=1.8781 t=188004
ya 	押	c=1 d=1 t=184213
ya 	牙	c=1 d=1 t=228635
ya 	雅	c=2 d=1 t=268406
ya 	鴨	c=3 d=0.1 t=211685
ya bao 	壓堡	c=10 d=0.458406 t=308026
ya bao hao 	壓堡號	c=2 d=1.0005 t=36198
ya bu xia qu 	壓不下去	c=1 d=1 t=293766
ya ce 	亞測	c=1 d=1 t=49431
ya ce 	壓測	c=2 d=1.956 t=200164
ya dao 	壓到	c=1 d=1 t=110959
ya gao 	牙膏	c=0 d=0.1 t=36067
ya gao wei 	牙膏味	c=1 d=1 t=36068
ya gen 	壓根	c=19 d=0.1 t=288579
ya ha ha ha 	呀哈哈哈	c=2 d=1 t=43546
ya jin 	押金	c=2 d=1 t=77355
ya jing 	壓驚	c=1 d=1 t=145799
ya ke 	牙科	c=1 d=1 t=21213
ya li 	壓力	c=52 d=1 t=307971
ya li 	鴨梨	c=2 d=1 t=268194
ya li lai zi yu 	壓力來自於	c=1 d=1 t=301407
ya li shan da 	鴨梨山大	c=2 d=1 t=172111
ya ma lu 	壓馬路	c=1 d=1 t=197615
ya ma xun 	亞馬遜	c=44 d=1 t=299752
ya me 	呀麼	c=1 d=1 t=97294
ya qian 	牙籤	c=1 d=0.1 t=75655
ya qian ha 	牙籤哈	c=1 d=1 t=75656
ya she 	鴨舌	c=4 d=1 t=301658
ya shua 	牙刷	c=1 d=1 t=91625
ya suo 	壓縮	c=11 d=1 t=293759
ya suo bao 	壓縮包	c=1 d=1 t=114013
ya suo lv 	壓縮率	c=1 d=1 t=264649
ya suo wen jian 	壓縮文件	c=1 d=1 t=38797
ya tai 	亞太	c=7 d=1.01204 t=144363
ya te lan di si 	亚特兰蒂斯	c=2 d=1.01804 t=160375
ya tou 	丫頭	c=3 d=1 t=298112
ya xia lai 	壓下來	c=1 d=1 t=102727
ya xian 	壓線	c=1 d=1 t=263086
ya xue 	鴨血	c=2 d=1 t=202021
ya ya 	丫丫	c=1 d=0.104874 t=308026
ya ya 	呀呀	c=1 d=1 t=67469
ya ya 	壓壓	c=0 d=0.1 t=50821
ya ya jing 	壓壓驚	c=1 d=1 t=50822
ya yi 	壓抑	c=1 d=1 t=307260
ya zai 	壓在	c=1 d=1 t=163424
ya zhe 	壓着	c=2 d=1 t=280369
ya zhe 	押着	c=1 d=1 t=250796
ya zhi 	壓制	c=3 d=1 t=42398
ya zhou 	亞洲	c=6 d=1 t=203050
ya zhou qu 	亞洲區	c=1 d=1 t=142677
ya zhou ren 	亞洲人	c=1 d=1 t=203089
ya zi 	鴨子	c=1 d=1 t=53517
ya zui 	鴨嘴	c=1 d=1 t=298144
yai 	崖	c=3 d=1 t=172674
yan 	嚴	c=5 d=1 t=189469
yan 	宴	c=1 d=1 t=211732
yan 	岩	c=2 d=1 t=298137
yan 	延	c=3 d=1 t=199998
yan 	沿	c=0 d=0.1 t=11792
yan 	演	c=1 d=1 t=80923
yan 	炎	c=1 d=1 t=298146
yan 	煙	c=15 d=1 t=244840
yan 	燕	c=1 d=1 t=159616
yan 	眼	c=12 d=1 t=287581
yan 	研	c=3 d=1 t=70526
yan 	言	c=1 d=1 t=200763
yan 	豔	c=2 d=1.00049 t=58316
yan 	閆	c=1 d=1 t=300958
yan 	雁	c=1 d=1 t=282394
yan 	顏	c=2 d=1 t=155443
yan 	驗	c=2 d=1.34819 t=173235
yan 	鹽	c=1 d=1 t=305014
yan an 	延安	c=1 d=1 t=288955
yan bo ting 	演播廳	c=1 d=1 t=138547
yan bu jian xin bu fan 	眼不見心不煩	c=1 d=1 t=73803
yan chang 	延長	c=1 d=1 t=174973
yan chi 	延遲	c=22 d=1 t=294374
yan chu 	演出	c=2 d=1 t=82464
yan da 	嚴打	c=1 d=1 t=18257
yan de 	演的	c=1 d=1 t=165411
yan fa 	研發	c=18 d=1 t=284365
yan ge 	嚴格	c=9 d=2.3178 t=163335
yan ge 	閹割	c=1 d=1 t=297684
yan ge bu yan ge 	閹割不閹割	c=1 d=1 t=111486
yan guang 	眼光	c=1 d=1 t=301701
yan hao 	演好	c=1 d=0.0464212 t=308026
yan heng 	燕鴴	c=1 d=1 t=44231
yan hou 	延後	c=3 d=1.99501 t=259169
yan hu 	掩護	c=1 d=1 t=58461
yan ji 	演技	c=1 d=1 t=162856
yan jiang 	演講	c=1 d=1 t=149330
yan jin 	嚴謹	c=2 d=1 t=230426
yan jing 	眼睛	c=1 d=1 t=172518
yan jing 	眼鏡	c=2 d=0.1 t=206484
yan jing bi shang 	眼睛閉上	c=1 d=1 t=51200
yan jing er 	眼鏡兒	c=1 d=1 t=71071
yan jing teng 	眼鏡疼	c=1 d=1 t=206485
yan jiu 	研究	c=24 d=1 t=299574
yan jiu chu lai 	研究出來	c=0 d=0.1 t=131277
yan jiu sheng 	研究生	c=2 d=1 t=69988
yan jiu tou 	研究透	c=1 d=1 t=265836
yan juan 	菸捲	c=1 d=1 t=77398
yan jun 	嚴峻	c=1 d=1 t=143063
yan ke 	嚴苛	c=1 d=1 t=41788
yan kuang 	眼眶	c=0 d=0.1 t=63250
yan lei 	眼淚	c=1 d=1 t=304623
yan li 	嚴厲	c=1 d=1 t=205308
yan li 	眼裏	c=7 d=1.88692 t=187536
yan qi 	延期	c=3 d=1 t=277563
yan qi 	閆琦	c=3 d=1 t=145827
yan qian 	眼前	c=1 d=1 t=273992
yan ran 	儼然	c=2 d=1 t=196830
yan se 	顏色	c=23 d=1 t=278940
yan she 	衍射	c=0 d=0.1 t=197519
yan shen 	眼神	c=3 d=1 t=197579
yan sheng 	衍生	c=3 d=1 t=103557
yan shi 	延時	c=1 d=1 t=161215
yan shi 	演示	c=1 d=1 t=6694
yan shou 	岩獸	c=1 d=1 t=298145
yan shou 	驗收	c=7 d=1 t=237952
yan shu 	眼熟	c=2 d=1 t=277134
yan su 	嚴肅	c=2 d=1 t=287202
yan tao 	严涛	c=2 d=0.300712 t=308026
yan tao 	彥濤	c=50 d=1 t=292972
yan wu 	延誤	c=1 d=1 t=274296
yan wu 	煙霧	c=1 d=1 t=148106
yan wu dan 	煙霧彈	c=1 d=1 t=282926
